run_W18_1777478629	am-backend-parallel	ORCHESTRATOR-OWNED: Asana Sync (B1) + Activity Mon	ADD	information_retrieval	4545	4580	35	0.000	0.000	0.000	-1.000	3	REVERT	True
run_W18_1777478629	broad-sweep-2026-W18	Topic watchlist proposals	REWORD	information_retrieval	1750	1749	-1	0.936	0.864	0.841	0.072	56	KEEP	False
run_W18_1777478629	nervous-system	Loop 3: Pattern Trajectory	REMOVE	information_retrieval	1824	1698	-126	0.143	0.000	0.000	-1.000	8	REVERT	True
run_W18_1777478629	hook-organ-change-detector	preamble	ADD	information_retrieval	97	125	28	0.800	0.800	0.752	0.000	32	KEEP	False
run_W18_1777478629	asana-activity-monitor-protocol	Purpose	REMOVE	information_retrieval	818	781	-37	0.147	0.000	0.000	-1.000	9	REVERT	True
run_W18_1777478629	seasonality-calendar	CA — Canada	MERGE	information_retrieval	2388	2386	-2	0.944	0.987	1.000	-0.043	55	REVERT	False
run_W18_1777478629	am-auto	Phase 6.5: SharePoint Durability Sync	ADD	information_retrieval	2513	2545	32	0.000	0.000	0.000	-1.000	5	REVERT	True
run_W18_1777478629	topic-sentry	<topic-name> (N hits)	REMOVE	information_retrieval	1198	1159	-39	0.000	0.000	0.000	-1.000	3	REVERT	True
run_W18_1777478629	long-term-goals	Level 2: Drive & Communicate Worldwide Testing	COMPRESS	information_retrieval	445	445	0	1.000	1.000	1.000	0.000	31	KEEP	False
run_W18_1777478629	duckdb-schema-verification	Quick Verification Query (copy-paste via execute_q	REWORD	information_retrieval	377	377	0	0.486	0.000	0.000	-1.000	17	REVERT	True
run_W18_1777478629	sharepoint-durability-sync	Conflict Resolution	ADD	information_retrieval	1103	1132	29	1.000	1.000	1.000	0.000	18	KEEP	False
run_W18_1777478629	brain	Execution & Operations	COMPRESS	information_retrieval	1738	1738	0	0.695	0.705	0.674	-0.011	33	REVERT	False
run_W18_1777478629	hook-steering-integrity	preamble	COMPRESS	information_retrieval	132	101	-31	0.500	0.800	0.200	-0.300	36	REVERT	False
run_W18_1777478629	memory	Caroline Miller (carolimy) — Product Marketing Man	REMOVE	information_retrieval	2463	2401	-62	0.036	0.036	0.036	0.000	25	REVERT	False
run_W18_1777478629	am-frontend	Draft Safety Rule	COMPRESS	information_retrieval	3996	3986	-10	0.881	0.881	0.852	0.000	20	KEEP	False
run_W18_1777478629	eod-meeting-sync	Update Organs	COMPRESS	information_retrieval	289	289	0	1.000	1.000	1.000	0.000	19	KEEP	False
run_W18_1777478629	hook-state-file-constraints-sync	preamble	COMPRESS	information_retrieval	199	151	-48	0.278	0.000	0.000	-1.000	15	REVERT	True
run_W18_1777478629	slack-history-backfill	Slack History Backfill — Exhaustive Context Recove	ADD	information_retrieval	1633	1667	34	0.800	0.800	0.800	0.000	32	KEEP	False
run_W18_1777478629	hook-guard-email	preamble	ADD	information_retrieval	58	86	28	0.800	0.800	0.800	0.000	25	KEEP	False
run_W18_1777478629	memory	Peers & Directs	MERGE	information_retrieval	2463	2452	-11	0.133	0.133	0.000	0.000	42	REVERT	False
run_W18_1777478629	hedy-digest	Andrew Wirtz	ADD	information_retrieval	2087	2116	29	0.000	0.000	0.000	-1.000	3	REVERT	True
run_W18_1777478629	asana-duckdb-sync	Priority Enum Values	ADD	information_retrieval	1930	1960	30	1.000	1.000	1.000	0.000	34	KEEP	False
run_W18_1777478629	hook-am-backend	preamble	COMPRESS	information_retrieval	106	53	-53	0.200	0.000	0.000	-1.000	4	REVERT	True
run_W18_1777478629	device	SharePoint Durability Layer (Protocol: `sharepoint	REMOVE	information_retrieval	2638	2469	-169	0.143	0.000	0.000	-1.000	6	REVERT	True
run_W18_1777478629	signal-to-task-pipeline	Signal Classification	REMOVE	information_retrieval	1250	1208	-42	0.268	0.000	0.000	-1.000	18	REVERT	True
run_W18_1777478629	memory	Cross-Cutting Dynamics	COMPRESS	information_retrieval	2463	2463	0	0.000	0.000	0.000	0.000	11	REVERT	False
run_W18_1777478629	script-parse-au-search	--- SECTION A: All keywords by spend ---	SPLIT	information_retrieval	569	580	11	0.900	0.833	0.900	0.067	55	KEEP	False
run_W18_1777478629	state-file-engine	Layer 1: AM-Backend Step 2E — Content Generation (	REMOVE	information_retrieval	2049	1665	-384	0.158	0.000	0.000	-1.000	18	REVERT	True
run_W18_1777478629	hook-state-file-constraints-sync	preamble	REWORD	information_retrieval	199	199	0	0.522	0.533	0.578	-0.011	49	REVERT	False
run_W18_1777478629	wiki-forecast-system	Check 1 — monthly projection at least completed-we	ADD	information_retrieval	1290	1326	36	0.810	0.810	0.905	0.000	32	KEEP	False
run_W18_1777478629	slack-ingestion-README	Volume Control	SPLIT	information_retrieval	924	929	5	1.000	1.000	1.000	0.000	26	KEEP	False
run_W18_1777478629	device	Slack Context Ingestion & Open Items (via AM-1 + p	REMOVE	information_retrieval	2638	2507	-131	0.022	0.000	0.000	-1.000	7	REVERT	True
run_W18_1777478629	eod-system-refresh	Phase 4: Recurring Task State Checks	COMPRESS	information_retrieval	2701	2674	-27	0.000	0.000	0.000	-1.000	5	REVERT	True
run_W18_1777478629	workflow-observability	At Workflow End	SPLIT	information_retrieval	351	357	6	0.900	0.900	0.900	0.000	20	KEEP	False
run_W18_1777478629	hook-am-triage	preamble	ADD	information_retrieval	417	445	28	0.363	0.000	0.000	-1.000	15	REVERT	True
run_W18_1777478629	sharepoint-durability-sync	Common Pitfalls — Conflict Resolution	MERGE	information_retrieval	1132	1129	-3	0.200	0.000	0.000	-1.000	14	REVERT	True
run_W18_1777478629	hook-audit-asana-writes	preamble	REMOVE	information_retrieval	159	0	-159	0.000	0.000	0.000	-1.000	3	REVERT	True
run_W18_1777478629	wiki-meeting-ingestion	Hedy API coverage	MERGE	information_retrieval	709	705	-4	0.152	0.000	0.000	-1.000	12	REVERT	True
run_W18_1777478629	gut	Archive Rules (moved to `~/shared/wiki/archive/`)	MERGE	information_retrieval	1940	1937	-3	0.938	0.000	0.000	0.938	32	KEEP	False
run_W18_1777478629	hook-agent-bridge-sync	preamble	REWORD	information_retrieval	85	85	0	0.660	0.860	0.860	-0.200	28	REVERT	False
run_W18_1777478629	au-stakeholder-research	Escalation Pattern Analysis	SPLIT	information_retrieval	2032	2038	6	0.900	0.900	0.900	0.000	25	KEEP	False
run_W18_1777478629	eod-backend	Phase 5: Housekeeping	RESTRUCTURE	information_retrieval	1079	1079	0	0.933	0.933	0.867	0.000	37	KEEP	False
run_W18_1777478629	context-enrichment	Procedure	MERGE	information_retrieval	2022	2019	-3	0.033	0.000	0.000	-1.000	16	REVERT	True
run_W18_1777478629	am-auto	Step 6 — Recurring Task Auto-Creation (AU + MX) (A	MERGE	information_retrieval	2513	2505	-8	0.000	0.000	0.000	-1.000	4	REVERT	True
run_W18_1777478629	hook-mpe-refit	preamble	SPLIT	information_retrieval	311	315	4	0.658	0.667	0.658	-0.008	52	REVERT	False
run_W18_1777478629	slack-history-backfill	DMs Pending	REWORD	information_retrieval	1667	1667	0	0.200	0.000	0.000	-1.000	13	REVERT	True
run_W18_1777478629	context-enrichment	Context Enrichment Protocol — Phase 2.5	MERGE	information_retrieval	2022	2018	-4	0.545	0.545	0.918	0.000	41	KEEP	False
run_W18_1777478629	sharepoint-durability-sync	Pull Decision Logic	MERGE	information_retrieval	1132	1129	-3	0.867	0.844	0.889	0.022	44	KEEP	False
run_W18_1777478629	eyes	Known Issues	REMOVE	information_retrieval	1423	1396	-27	0.000	0.000	0.000	-1.000	3	REVERT	True
run_W18_1777478629	script-hard-thing-refresh	script previously assumed these tables existed; fi	REMOVE	information_retrieval	1665	1525	-140	0.200	0.000	0.000	-1.000	15	REVERT	True
run_W18_1777478629	am-backend-parallel	Failure Handling	MERGE	information_retrieval	4545	4542	-3	0.050	0.000	0.000	-1.000	13	REVERT	True
run_W18_1777478629	topic-sentry	Tuning knobs	REMOVE	information_retrieval	1198	1127	-71	0.013	0.000	0.000	-1.000	10	REVERT	True
run_W18_1777478629	email-calendar-duckdb-sync	Low / No Action	RESTRUCTURE	information_retrieval	1022	1022	0	0.600	0.600	0.400	0.000	34	KEEP	False
run_W18_1777478629	hook-guard-email	preamble	SPLIT	information_retrieval	86	90	4	0.791	0.800	0.800	-0.009	25	REVERT	False
run_W18_1777478629	asana-activity-monitor-protocol	Step 5: Handle Errors	RESTRUCTURE	information_retrieval	818	818	0	0.600	0.600	1.000	0.000	41	KEEP	False
run_W18_1777478629	hook-session-summary	preamble	SPLIT	information_retrieval	140	144	4	0.900	0.900	0.900	0.000	35	KEEP	False
run_W18_1777478629	asana-kiro-rw-protocol	Kiro_RW Population Protocol	ADD	information_retrieval	2611	2641	30	1.000	1.000	1.000	0.000	17	KEEP	False
run_W18_1777478629	slack-history-backfill	Per-Channel Procedure	REMOVE	information_retrieval	1667	1596	-71	0.157	0.000	0.000	-1.000	14	REVERT	True
run_W18_1777478629	hook-am-triage	preamble	REWORD	information_retrieval	417	417	0	0.737	0.726	0.737	0.011	49	KEEP	False
run_W18_1777478629	hook-eod	preamble	RESTRUCTURE	information_retrieval	646	646	0	0.864	0.809	0.836	0.055	48	KEEP	False
run_W18_1777478629	hook-broad-sweep	preamble	REMOVE	information_retrieval	247	0	-247	0.000	0.000	0.000	-1.000	4	REVERT	True
run_W18_1777478629	mcp-tool-reference	5. arcc	REMOVE	information_retrieval	2026	1967	-59	0.089	0.000	0.000	-1.000	4	REVERT	True
run_W18_1777478629	hook-audit-asana-writes	preamble	REMOVE	information_retrieval	159	0	-159	0.000	0.000	0.000	-1.000	3	REVERT	True
run_W18_1777478629	asana-activity-monitor-protocol	Step 3: Get Stories for Each Task	REWORD	information_retrieval	818	818	0	0.678	0.678	0.700	0.000	50	KEEP	False
run_W18_1777478629	hook-mpe-refit	preamble	SPLIT	information_retrieval	311	315	4	0.800	0.800	0.800	0.000	45	KEEP	False
run_W18_1777478629	asana-command-center	Legacy Guardrails (My Tasks — unchanged)	RESTRUCTURE	information_retrieval	7507	7507	0	0.000	0.000	0.000	-1.000	4	REVERT	True
run_W18_1777478629	org-chart	International Expansion — Paid Search & Marketing 	COMPRESS	information_retrieval	1724	1696	-28	1.000	1.000	1.000	0.000	40	KEEP	False
run_W18_1777478629	am-triage	Step 5 — Status Update Staleness	COMPRESS	information_retrieval	3124	3124	0	0.000	0.000	0.000	-1.000	3	REVERT	True
run_W18_1777478629	topic-watchlist	Sunset (do not surface — kept for audit trail)	SPLIT	information_retrieval	2272	2284	12	0.040	0.000	0.000	-1.000	12	REVERT	True
run_W18_1777478629	brain	Level 5: Full Agentic Orchestration of PS Work	REMOVE	information_retrieval	1738	1700	-38	0.124	0.914	0.033	-0.790	36	REVERT	False
run_W18_1777478629	am-frontend	6B. Populate Actionable Intelligence Sections	SPLIT	information_retrieval	3986	3994	8	0.000	0.000	0.000	-1.000	4	REVERT	True
run_W18_1777478629	brain	OP1 Narrative	SPLIT	information_retrieval	1738	1743	5	0.908	0.908	0.908	0.000	35	KEEP	False
run_W18_1777478629	au-stakeholder-research	February 2026 — QBR, MBR, Relationship Building	COMPRESS	information_retrieval	2038	2038	0	0.479	0.000	0.000	-1.000	15	REVERT	True
run_W18_1777478629	asana-command-center	File Schemas	REMOVE	information_retrieval	7507	7399	-108	0.000	0.000	0.000	-1.000	5	REVERT	True
run_W18_1777478629	asana-kiro-rw-protocol	3. AU meetings - Agenda	RESTRUCTURE	information_retrieval	2641	2655	14	0.480	0.000	0.000	-1.000	26	REVERT	True
run_W18_1777478629	mcp-tool-reference	Slack Channels (guardrailed)	SPLIT	information_retrieval	2026	2032	6	0.333	0.000	0.000	-1.000	14	REVERT	True
run_W18_1777478629	context-enrichment	Schema (create if not exists)	SPLIT	information_retrieval	2018	2026	8	0.000	0.000	0.000	-1.000	3	REVERT	True
run_W18_1777478629	memory	Key Quip Docs	REMOVE	information_retrieval	2463	2436	-27	0.000	1.000	0.000	-1.000	15	REVERT	False
run_W18_1777478629	topic-watchlist	ad-copy-and-creative	ADD	information_retrieval	2272	2300	28	0.100	0.000	0.000	-1.000	9	REVERT	True
run_W18_1777478629	device	SharePoint Durability Layer (Protocol: `sharepoint	SPLIT	information_retrieval	2638	2646	8	0.000	0.000	0.000	-1.000	4	REVERT	True
run_W18_1777478629	au-stakeholder-research	Escalation Pattern Analysis — Details	COMPRESS	information_retrieval	2038	2005	-33	0.662	0.863	0.688	-0.200	27	REVERT	False
run_W18_1777478629	nervous-system	Loop 2: Prediction Scoring	COMPRESS	information_retrieval	1824	1824	0	1.000	1.000	1.000	0.000	41	KEEP	False
run_W18_1777478629	asana-kiro-rw-protocol	7. Update and close your goal(s)	SPLIT	information_retrieval	2641	2650	9	0.272	0.000	0.000	-1.000	42	REVERT	True
run_W18_1777478629	signal-intelligence	Idea sourcing	SPLIT	information_retrieval	1602	1607	5	0.700	0.700	0.700	0.000	45	KEEP	False
run_W18_1777478629	am-backend-parallel	Subagent C: Email + Calendar Ingestion	REMOVE	information_retrieval	4545	4355	-190	0.000	0.000	0.000	-1.000	4	REVERT	True
run_W18_1777478629	gut	Governance & Daily Brief Integration	SPLIT	information_retrieval	1937	1945	8	0.000	0.000	0.000	-1.000	4	REVERT	True
run_W18_1777478629	org-chart	Amazon Retail Central Paid Search (Hydra) — AME Se	ADD	information_retrieval	1696	1732	36	0.600	0.400	0.600	0.200	71	KEEP	False
run_W18_1777478629	brain	Execution & Operations	ADD	information_retrieval	1743	1773	30	0.726	0.716	0.705	0.011	37	REVERT	False
run_W18_1777478629	asana-command-center	Kiro_RW Field — Agent Opportunity	COMPRESS	information_retrieval	7507	7507	0	0.000	0.000	0.000	-1.000	4	REVERT	True
run_W18_1777478629	org-chart	Your Team — Brandon Munday's Directs	ADD	information_retrieval	1732	1765	33	0.980	0.980	1.000	0.000	35	KEEP	False
run_W18_1777478629	context-enrichment	Error Handling	COMPRESS	information_retrieval	2018	2018	0	0.000	0.000	0.000	-1.000	4	REVERT	True
run_W18_1777478629	amcc	Streak Recovery Protocol	RESTRUCTURE	information_retrieval	5132	5132	0	0.782	0.782	0.345	0.000	38	KEEP	False
run_W18_batch150	asana-duckdb-sync	Check 1 — Stale References in hands.md	ADD	information_retrieval	1960	1974	14	0.0	0.0	0.0	-1.0	3	REVERT	True
run_W18_batch150	brain	Evidence & Measurement	MERGE	information_retrieval	1743	1743	0	0.4	0.4	0.0	0.0	19	KEEP	False
run_W18_batch150	body	Quick Orientation	REMOVE	information_retrieval	1057	1057	0	0.0	0.0	0.0	-1.0	10	REVERT	True
run_W18_batch150	richard-style-slack	What NOT to Do When Writing as Richard in Slack	MERGE	output_quality	1571	1571	0	0.7	0.0	0.0	0.7	13	KEEP	False
run_W18_batch150	spine	Four Layers	MERGE	information_retrieval	1504	1504	0	0.0	0.0	0.0	-1.0	4	REVERT	True
run_W18_batch150	eyes	IT (Phase 1, Feb 19 - Mar 5, 2026)	COMPRESS	information_retrieval	1423	1423	0	0.5	0.7	0.0	-0.2	27	REVERT	False
run_W18_batch150	topic-watchlist	liveramp-enhanced-match	SPLIT	information_retrieval	2272	2272	0	0.1	0.0	0.0	-1.0	4	REVERT	True
run_W18_batch150	duckdb-schema-verification	Preamble	REWORD	information_retrieval	377	377	0	1.0	1.0	1.0	0.0	29	KEEP	False
run_W18_batch150	eod-backend	Hedy Pull	RESTRUCTURE	information_retrieval	1079	1079	0	0.7	0.7	0.7	0.0	20	KEEP	False
run_W18_batch150	eod-meeting-sync	Update meetings/	REMOVE	information_retrieval	289	289	0	0.7	0.8	0.8	-0.1	17	REVERT	False
run_W18_batch150	amazon-politics	Dealing with Difficult People in Other Orgs	REMOVE	information_retrieval	3180	3180	0	0.6	0.3	0.0	0.3	40	KEEP	False
run_W18_batch150	richard-style-email	Transitions & Audience	REMOVE	output_quality	818	818	0	0.7	0.7	0.7	0.0	21	KEEP	False
run_W18_batch150	richard-style-slack	Register & Tone Failures	RESTRUCTURE	output_quality	1571	1571	0	0.6	0.2	0.0	0.4	15	KEEP	False
run_W18_batch150	richard-style-mbr	Worked Example — Confidence Signal	MERGE	output_quality	757	757	0	0.5	0.5	0.5	0.0	26	KEEP	False
run_W18_batch150	seasonality-calendar	JP — Japan	MERGE	information_retrieval	2388	2388	0	0.5	0.5	0.3	0.0	27	KEEP	False
run_W18_batch150	nervous-system	Deferred Loops	RESTRUCTURE	information_retrieval	1824	1824	0	0.6	0.6	0.4	0.0	20	KEEP	False
run_W18_batch150	richard-style-amazon	Amazon Narrative Standard (from internal templates and Doc Ninja reviews)	REMOVE	output_quality	1065	1065	0	0.6	0.6	0.9	0.0	36	KEEP	False
run_W18_batch150	roster	Sourcing / Merchandising (referenced in events sections)	COMPRESS	information_retrieval	2211	2211	0	0.2	0.0	0.0	-1.0	5	REVERT	True
run_W18_batch150	device	Safety Guards (preToolUse hooks)	RESTRUCTURE	information_retrieval	2638	2638	0	0.7	0.7	0.5	0.0	33	KEEP	False
run_W18_batch150	memory	Cross-Cutting Dynamics	COMPRESS	information_retrieval	2463	2463	0	0.6	0.6	0.0	0.0	19	KEEP	False
run_W18_batch150	richard-style-wbr	Emerging Markets (lower volume, more narrative)	COMPRESS	output_quality	1075	1075	0	0.1	0.0	0.0	-1.0	5	REVERT	True
run_W18_batch150	am-triage	Preamble	COMPRESS	output_quality	437	437	0	0.7	0.7	0.7	0.0	37	KEEP	False
run_W18_batch150	richard-style-slack	Why Slack Is Primary	REMOVE	output_quality	1571	1571	0	0.0	0.0	0.0	-1.0	3	REVERT	True
run_W18_batch150	gut	Purpose	REWORD	information_retrieval	1937	1937	0	0.7	0.7	0.7	0.0	40	KEEP	False
run_W18_batch150	am-auto	Step 1 — Portfolio Discovery	REWORD	information_retrieval	2513	2513	0	0.5	0.5	0.0	0.0	16	KEEP	False
run_W18_batch150	richard-style-wbr	Common Callout Failures	REMOVE	output_quality	1075	1075	0	0.7	0.7	1.0	0.0	38	KEEP	False
run_W18_batch150	gut	Compression Techniques	RESTRUCTURE	information_retrieval	1937	1937	0	0.7	0.7	0.0	0.0	37	KEEP	False
run_W18_batch150	device	The Test	ADD	information_retrieval	2638	2652	14	0.2	0.0	0.0	-1.0	4	REVERT	True
run_W18_batch150	topic-sentry	Preamble	REMOVE	output_quality	545	545	0	0.5	0.5	0.5	0.0	21	KEEP	False
run_W18_batch150	device	WBR Forecast Pipeline (Tool: `~/shared/tools/wbr-pipeline.sh`)	REMOVE	information_retrieval	2638	2638	0	0.4	0.0	0.0	-1.0	5	REVERT	True
run_W18_batch150	context-enrichment	Procedure	SPLIT	information_retrieval	2018	2018	0	0.0	0.0	0.0	-1.0	4	REVERT	True
run_W18_batch150	eod-meeting-sync	Analyze	COMPRESS	information_retrieval	289	289	0	1.0	1.0	0.0	0.0	18	KEEP	False
run_W18_batch150	richard-style-amazon	Amazon Narrative Standard (from internal templates and Doc Ninja reviews)	COMPRESS	output_quality	1065	1065	0	0.6	0.6	0.9	0.0	35	KEEP	False
run_W18_batch150	am-auto	DuckDB Schema Verification	REMOVE	information_retrieval	2513	2513	0	0.0	0.0	0.0	-1.0	4	REVERT	True
run_W18_batch150	asana-guardrails	Audit Log Writes	REMOVE	output_quality	1042	1042	0	0.7	0.7	0.7	0.0	31	KEEP	False
run_W18_batch150	spine	Ground Truth Files	COMPRESS	information_retrieval	1504	1504	0	0.9	0.5	0.2	0.4	28	KEEP	False
run_W18_batch150	amazon-politics	Tactics	REWORD	information_retrieval	3180	3180	0	0.0	0.0	0.0	-1.0	3	REVERT	True
run_W18_batch150	richard-style-amazon	Amazon Narrative Standard (from internal templates and Doc Ninja reviews) These rules are derived from Amazon's Narrative Template, OP1 Template, MBR Template, Flash Template, Working Backwards Guide, and Doc Ninja-reviewed examples (Dog Safety Awareness, Contra-COGS MBR, Data Migration Narrative, Amazon Search OP1). They are non-negotiable for any document that goes to L7+.	SPLIT	output_quality	1065	1065	0	0.5	0.3	0.3	0.2	14	KEEP	False
run_W18_batch150	sharepoint-durability-sync	SharePoint Target	MERGE	information_retrieval	1129	1129	0	0.4	0.0	0.0	-1.0	3	REVERT	True
run_W18_batch150	nervous-system	Common Failures	MERGE	information_retrieval	1824	1824	0	0.6	0.5	0.1	0.1	20	KEEP	False
run_W18_batch150	richard-style-email	Example (actual — MX invoice)	MERGE	output_quality	818	818	0	0.7	0.7	0.6	0.0	32	KEEP	False
run_W18_batch150	amazon-politics	Worked Example — Defending Scope	MERGE	information_retrieval	3180	3180	0	0.6	0.5	0.0	0.1	72	KEEP	False
run_W18_batch150	heart	Validated Patterns (from 58 experiments, Runs 19-27)	SPLIT	information_retrieval	2736	2736	0	0.4	0.0	0.0	-1.0	12	REVERT	True
run_W18_batch150	richard-style-email	Confidence & Caveats	SPLIT	output_quality	818	818	0	0.4	0.0	0.0	-1.0	10	REVERT	True
run_W18_batch150	am-backend-parallel	Preamble	MERGE	information_retrieval	4545	4545	0	1.0	1.0	1.0	0.0	34	KEEP	False
run_W18_batch150	email-calendar-duckdb-sync	Preamble	RESTRUCTURE	information_retrieval	1143	1143	0	1.0	1.0	1.0	0.0	37	KEEP	False
run_W18_batch150	am-backend-parallel	Subagent D: Loop Page Sync	REMOVE	information_retrieval	4545	4545	0	0.0	0.0	0.0	-1.0	3	REVERT	True
run_W18_batch150	richard-style-wbr	Query Examples	ADD	output_quality	1075	1089	14	0.6	0.6	0.0	0.0	15	KEEP	False
run_W18_batch150	state-file-engine	Layer 1.5: WBR Callouts — Weekly Patch (Monday only)	REMOVE	information_retrieval	2049	2038	-11	0.2	0.0	0.0	-1.0	13	REVERT	True
run_W18_batch150	context-enrichment	Procedure	MERGE	information_retrieval	2018	2018	0	0.8	0.2	0.0	0.6	15	KEEP	False
run_W18_batch150	am-auto	Command Center Intel Generation	MERGE	information_retrieval	2513	2513	0	0.3	0.0	0.0	-1.0	7	REVERT	True
run_W18_batch150	heart	PE-1: Prediction Cadence & Lead-Time Structure (2026-W17)	COMPRESS	information_retrieval	2736	2736	0	0.0	0.0	0.0	-1.0	3	REVERT	True
run_W18_batch150	richard-style-docs	Richard Williams — Long-Form Document Style Guide	COMPRESS	output_quality	936	936	0	0.8	1.0	0.6	-0.2	29	REVERT	False
run_W18_batch150	richard-style-mbr	Beats	REMOVE	output_quality	757	757	0	0.6	0.6	0.6	0.0	19	KEEP	False
run_W18_batch150	am-triage	Preamble	MERGE	output_quality	437	437	0	0.8	0.8	0.8	0.0	34	KEEP	False
run_W18_batch150	device	Ready (next action clear)	MERGE	information_retrieval	2638	2638	0	0.7	0.6	0.0	0.1	27	KEEP	False
run_W18_batch150	amcc	Political Awareness Layer	COMPRESS	information_retrieval	5132	5132	0	0.0	0.0	0.0	-1.0	3	REVERT	True
run_W18_batch150	nervous-system	Latest Sessions (4/2)	COMPRESS	information_retrieval	1824	1824	0	0.0	0.0	0.0	-1.0	3	REVERT	True
run_W18_batch150	amcc	Real-Time Intervention Protocol	ADD	information_retrieval	5132	5146	14	0.5	0.5	0.0	0.0	28	KEEP	False
run_W18_batch150	nervous-system	Preamble	REWORD	information_retrieval	1824	1824	0	0.7	0.7	1.0	0.0	32	KEEP	False
run_W18_batch150	context-enrichment	Step 2.5E: Project Timeline Events (~30s)	COMPRESS	information_retrieval	2018	2018	0	0.4	0.0	0.0	-1.0	5	REVERT	True
run_W18_batch150	am-triage	Preamble	RESTRUCTURE	output_quality	437	437	0	0.8	0.8	0.8	0.0	34	KEEP	False
run_W18_batch150	richard-style-amazon	Data & Document Structure	REWORD	output_quality	1065	1065	0	0.4	0.0	0.0	-1.0	6	REVERT	True
run_W18_batch150	eyes	Research Foundation (SP Study, Aug 2025)	SPLIT	information_retrieval	1423	1423	0	0.0	0.0	0.0	-1.0	4	REVERT	True
run_W18_batch150	gut	Rule	REMOVE	information_retrieval	1937	1937	0	0.7	0.7	0.0	0.0	32	KEEP	False
run_W18_batch150	richard-style-wbr	Voice Register & Structural Patterns	SPLIT	output_quality	1089	1089	0	0.6	0.6	0.6	0.0	19	KEEP	False
run_W18_batch150	spine	Durability Model	ADD	information_retrieval	1504	1518	14	0.7	0.7	0.5	0.0	17	KEEP	False
run_W18_batch150	brain	OP1 Strategic Narrative & Leverage Assessment	RESTRUCTURE	information_retrieval	1743	1743	0	0.8	0.8	0.8	0.0	20	KEEP	False
run_W18_batch150	amcc	Real-Time Intervention Protocol	REWORD	information_retrieval	5146	5146	0	0.4	0.0	0.0	-1.0	6	REVERT	True
run_W18_batch150	audit-asana-writes	Preamble	ADD	output_quality	159	173	14	1.0	0.9	0.9	0.1	14	KEEP	False
run_W18_batch150	memory	Dwayne Palmer (dtpalmer) — WW Head of Marketing Website, L6, Arlington	MERGE	information_retrieval	2463	2463	0	0.2	0.2	0.0	0.0	11	KEEP	False
run_W18_batch150	amazon-politics	The Magic Loop (Manager Partnership)	COMPRESS	information_retrieval	3180	3180	0	0.3	0.0	0.0	-1.0	6	REVERT	True
run_W18_batch150	richard-style-wbr	Voice Register & Structural Patterns	REWORD	output_quality	1089	1089	0	0.6	0.6	0.6	0.0	20	KEEP	False
run_W18_batch150	am-frontend	Preamble	COMPRESS	information_retrieval	3986	3986	0	1.0	1.0	1.0	0.0	34	KEEP	False
run_W18_batch150	amazon-politics	Leverage	RESTRUCTURE	information_retrieval	3180	3180	0	0.5	0.5	0.0	0.0	97	KEEP	False
run_W18_batch150	amcc	Streak History	MERGE	information_retrieval	5146	5146	0	0.7	0.7	0.0	0.0	14	KEEP	False
run_W18_batch150	richard-style-slack	Sign-off	SPLIT	output_quality	1571	1571	0	0.5	0.5	0.5	0.0	25	KEEP	False
run_W18_batch150	amazon-politics	The Polite Fiction for Asking	SPLIT	information_retrieval	3180	3183	3	0.6	0.6	0.5	0.0	15	KEEP	False
run_W18_batch150	signal-to-task-pipeline	Step 4: Asana Task Creation from Signals	REMOVE	information_retrieval	1250	1250	0	0.7	0.5	0.5	0.2	22	KEEP	False
run_W18_batch150	nervous-system	Scoring Example	SPLIT	information_retrieval	1824	1827	3	0.4	0.0	0.0	-1.0	8	REVERT	True
run_W18_batch150	am-backend-parallel	Shared Resource Isolation	ADD	information_retrieval	4545	4559	14	0.2	0.0	0.0	-1.0	5	REVERT	True
run_W18_batch150	signal-intelligence	DuckDB Objects	SPLIT	information_retrieval	1607	1607	0	0.9	0.0	0.0	0.9	20	KEEP	False
run_W18_batch150	am-triage	Preamble	ADD	output_quality	437	451	14	0.8	0.8	0.8	0.0	36	KEEP	False
run_W18_batch150	audit-asana-writes	Preamble	MERGE	output_quality	173	173	0	1.0	1.0	0.9	0.0	19	KEEP	False
run_W18_batch150	richard-style-amazon	Preamble	MERGE	output_quality	1065	1065	0	0.4	0.0	0.0	-1.0	7	REVERT	True
run_W18_batch150	am-backend-parallel	Step B2: Asana Activity Monitor (orchestrator, ~2 min, AFTER B1)	RESTRUCTURE	information_retrieval	4545	4545	0	0.0	0.0	0.0	-1.0	3	REVERT	True
run_W18_batch150	workflow-observability	Registered Workflows	SPLIT	information_retrieval	357	357	0	0.6	0.6	0.6	0.0	23	KEEP	False
run_W18_batch150	slack-history-backfill	Resume Instructions (for next session)	REWORD	information_retrieval	1667	1667	0	0.2	0.0	0.0	-1.0	7	REVERT	True
run_W18_batch150	device	WBR Forecast Pipeline (Tool: `~/shared/tools/wbr-pipeline.sh`)	SPLIT	information_retrieval	2638	2638	0	0.4	0.0	0.0	-1.0	13	REVERT	True
run_W18_batch150	device	Ready (next action clear)	COMPRESS	information_retrieval	2638	2638	0	0.5	0.6	0.0	-0.1	15	REVERT	False
run_W18_batch150	am-triage	Preamble	REMOVE	output_quality	451	451	0	0.5	0.8	0.5	-0.3	18	REVERT	False
run_W18_batch150	brain	Leverage Tiebreakers	COMPRESS	information_retrieval	1743	1743	0	0.7	0.7	0.0	0.0	32	KEEP	False
